Sample	0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	43	44	45	46	47	48	49	50	51	52	53	54	55	56	57	58	59	60	61	62	63	64	65	66	67	68	69	70	71	72	73	74	75	76	77	78	79	80	81	82	83	84	85	86	87	88	89	90	91	92	93	94	95	96	97	98	99	100
10_R1	(0.0, 0.0008805496704127044)	(1.0, 0.0007851567894513281)	(2.0, 0.0006726421093430381)	(3.0, 0.0006579662815028263)	(4.0, 0.0007460212485440968)	(5.0, 0.0008903335556395121)	(6.0, 0.0010321998914282256)	(7.0, 0.001230323567271084)	(8.0, 0.0015923273206629738)	(9.0, 0.0020374940984827297)	(10.0, 0.0023799300814210033)	(11.0, 0.003042788305537234)	(12.0, 0.004099447910032479)	(13.0, 0.005481421698319084)	(14.0, 0.007655890189977124)	(15.0, 0.010865004544370092)	(16.0, 0.015480552400116683)	(17.0, 0.022847817975902976)	(18.0, 0.03467408924380694)	(19.0, 0.05331728254348925)	(20.0, 0.08234607001142807)	(21.0, 0.12335522493959307)	(22.0, 0.18194112967771833)	(23.0, 0.2617800790997769)	(24.0, 0.36213583584245146)	(25.0, 0.4886072282267828)	(26.0, 0.6494934368964107)	(27.0, 0.8402253874504159)	(28.0, 1.049324136546446)	(29.0, 1.2697526247351196)	(30.0, 1.5005862748625034)	(31.0, 1.7376865034776576)	(32.0, 1.967103936218461)	(33.0, 2.187035892231874)	(34.0, 2.389699290819971)	(35.0, 2.574223366197567)	(36.0, 2.7421759859722568)	(37.0, 2.886867418620211)	(38.0, 3.001556567220159)	(39.0, 3.0733360411866344)	(40.0, 3.1155168163707097)	(41.0, 3.125119699720822)	(42.0, 3.120736519139212)	(43.0, 3.103864209065582)	(44.0, 3.050123773486033)	(45.0, 3.0132360802096607)	(46.0, 2.978938670547086)	(47.0, 2.9375724038081428)	(48.0, 2.9420142877011135)	(49.0, 2.9170360287170727)	(50.0, 2.861803550640436)	(51.0, 2.8977226392793543)	(52.0, 2.9364888385192733)	(53.0, 2.674794368415231)	(54.0, 2.3556220185749996)	(55.0, 2.24497606054503)	(56.0, 2.152452303926415)	(57.0, 2.069876312612157)	(58.0, 1.9960960341167993)	(59.0, 2.0125085015847692)	(60.0, 2.0287839946595643)	(61.0, 1.9244951160557127)	(62.0, 1.809326557079651)	(63.0, 1.8050852428338298)	(64.0, 1.7276824808332467)	(65.0, 1.378669281051251)	(66.0, 1.0122114139098572)	(67.0, 0.8140241428130246)	(68.0, 0.7022603758958921)	(69.0, 0.5458258350044617)	(70.0, 0.40757219883574697)	(71.0, 0.3312872457223264)	(72.0, 0.2677996144855704)	(73.0, 0.21922262433446954)	(74.0, 0.18263578552882168)	(75.0, 0.1526359474521222)	(76.0, 0.12433116749096715)	(77.0, 0.10194319212072414)	(78.0, 0.08546957537008647)	(79.0, 0.07106280437361194)	(80.0, 0.057834991546967765)	(81.0, 0.046167708413999434)	(82.0, 0.03815959835585722)	(83.0, 0.0318734520976332)	(84.0, 0.02439122587043191)	(85.0, 0.017919185792898532)	(86.0, 0.012709266909623367)	(87.0, 0.008191557906144852)	(88.0, 0.0049481999534580585)	(89.0, 0.0030623560759908495)	(90.0, 0.0018516002791733811)	(91.0, 0.001015078092281312)	(92.0, 0.0004622885769666698)	(93.0, 0.00026905684373721523)	(94.0, 0.0002201374176031761)	(95.0, 0.00021524547498977218)	(96.0, 0.0002984084994176387)	(97.0, 0.0008487520434255788)	(98.0, 0.003749674013174099)	(99.0, 0.005170783342367936)	(100.0, 0.0022160500038719724)
10_R1_001	(0.0, 0.00020882502381584138)	(1.0, 0.00015172443136619726)	(2.0, 9.625528441511439e-05)	(3.0, 7.994082942950178e-05)	(4.0, 7.830938393094052e-05)	(5.0, 8.809805692230809e-05)	(6.0, 0.00012725274888777835)	(7.0, 0.00017782755934317744)	(8.0, 0.0002577683887726792)	(9.0, 0.0003474978911935486)	(10.0, 0.0004111242656374377)	(11.0, 0.0006281065169460855)	(12.0, 0.0010180219911022268)	(13.0, 0.001620025380071332)	(14.0, 0.0027294083190929895)	(15.0, 0.004590887632951388)	(16.0, 0.007574801449819935)	(17.0, 0.012834581737181439)	(18.0, 0.021469822761066192)	(19.0, 0.035537777295159945)	(20.0, 0.05810066854026218)	(21.0, 0.09068226659202912)	(22.0, 0.13815733060016183)	(23.0, 0.20446253855268856)	(24.0, 0.28949837227419717)	(25.0, 0.3999472325267945)	(26.0, 0.545100201424787)	(27.0, 0.7209096626862442)	(28.0, 0.9173944327509682)	(29.0, 1.1289113416394356)	(30.0, 1.3553151907022747)	(31.0, 1.5915860221404121)	(32.0, 1.826103049667596)	(33.0, 2.056339164206556)	(34.0, 2.272608473832332)	(35.0, 2.475168746933698)	(36.0, 2.6655502793883046)	(37.0, 2.833044262943595)	(38.0, 2.9701982545621415)	(39.0, 3.0705370470601547)	(40.0, 3.139552085985792)	(41.0, 3.170262416050709)	(42.0, 3.186987995301959)	(43.0, 3.190260674972073)	(44.0, 3.151681883267595)	(45.0, 3.1227710375875906)	(46.0, 3.085495770836463)	(47.0, 3.0205283481927565)	(48.0, 2.96910029174161)	(49.0, 2.904274804856278)	(50.0, 2.8360722257889246)	(51.0, 2.8444317525235525)	(52.0, 2.8874170785196447)	(53.0, 2.684675714967938)	(54.0, 2.4142146802164524)	(55.0, 2.3239892183640207)	(56.0, 2.2621541710775515)	(57.0, 2.182316122714459)	(58.0, 2.094578615247333)	(59.0, 2.1062826052540116)	(60.0, 2.14758264805009)	(61.0, 2.1222756654764074)	(62.0, 2.0116375575459773)	(63.0, 1.88533594138386)	(64.0, 1.70263525433648)	(65.0, 1.3497258584242038)	(66.0, 1.028202211013249)	(67.0, 0.8506536288503256)	(68.0, 0.7498041939112626)	(69.0, 0.5803198468477275)	(70.0, 0.41226138314993493)	(71.0, 0.3342097676077671)	(72.0, 0.2712457600362938)	(73.0, 0.22478056079177053)	(74.0, 0.1897420058191703)	(75.0, 0.15992407644196616)	(76.0, 0.13147329839255634)	(77.0, 0.10932153141309153)	(78.0, 0.09279661995816452)	(79.0, 0.07713800606297354)	(80.0, 0.06305536851939272)	(81.0, 0.051155605052886896)	(82.0, 0.04241921440809134)	(83.0, 0.035255537223908846)	(84.0, 0.027039577693154338)	(85.0, 0.020022730603842354)	(86.0, 0.014536179392180833)	(87.0, 0.009770727090883391)	(88.0, 0.0064099493638471935)	(89.0, 0.004411428628109649)	(90.0, 0.0027799831295483887)	(91.0, 0.001458512275713767)	(92.0, 0.0005122738865482359)	(93.0, 0.00013051563988490086)	(94.0, 7.667793843237926e-05)	(95.0, 0.00010930684840360449)	(96.0, 0.0002838715167496594)	(97.0, 0.0009495012801626538)	(98.0, 0.004147134457342725)	(99.0, 0.005496339884652888)	(100.0, 0.0022236602145389987)
10_R2	(0.0, 0.0014266109415764581)	(1.0, 0.0010809887031532955)	(2.0, 0.000735366464730133)	(3.0, 0.0008383177697923517)	(4.0, 0.0010270618290730857)	(5.0, 0.0011202082479389026)	(6.0, 0.0013922938398890517)	(7.0, 0.0018163551678834285)	(8.0, 0.0023090506992526176)	(9.0, 0.00298558784680434)	(10.0, 0.0035076980367627344)	(11.0, 0.004218552286001863)	(12.0, 0.005461321611395788)	(13.0, 0.007135505929431391)	(14.0, 0.00972644710683056)	(15.0, 0.013297876903869906)	(16.0, 0.01808511258926307)	(17.0, 0.02516178920151605)	(18.0, 0.03750614092278588)	(19.0, 0.057547328308231116)	(20.0, 0.08596433972695255)	(21.0, 0.1271987886259202)	(22.0, 0.1853319588843863)	(23.0, 0.2632906090319768)	(24.0, 0.3643495710582899)	(25.0, 0.4909527128477787)	(26.0, 0.6496889179244252)	(27.0, 0.8388619409762519)	(28.0, 1.048953688728102)	(29.0, 1.2676712851112362)	(30.0, 1.4970541464545066)	(31.0, 1.734962356345548)	(32.0, 1.9663061949280989)	(33.0, 2.1856831699079415)	(34.0, 2.38681325167628)	(35.0, 2.573951760842353)	(36.0, 2.7497166020206008)	(37.0, 2.897552224868398)	(38.0, 3.010967794723726)	(39.0, 3.0872252971162406)	(40.0, 3.1213266913073263)	(41.0, 3.1303913085959)	(42.0, 3.135855081428845)	(43.0, 3.116497784855598)	(44.0, 3.062798874379455)	(45.0, 3.02414556177169)	(46.0, 2.9804084156710906)	(47.0, 2.918642535076858)	(48.0, 2.8660172596392206)	(49.0, 2.8096685786684996)	(50.0, 2.7505402124610985)	(51.0, 2.786889376812709)	(52.0, 2.860073047382652)	(53.0, 2.620926970609314)	(54.0, 2.31901736607126)	(55.0, 2.231587195857945)	(56.0, 2.1513538121127898)	(57.0, 2.066016985102407)	(58.0, 1.9912596302979417)	(59.0, 2.0183946528464833)	(60.0, 2.0364478995556086)	(61.0, 1.9265400277370428)	(62.0, 1.811558127311839)	(63.0, 1.8107345168713411)	(64.0, 1.726508093222701)	(65.0, 1.3691714670163873)	(66.0, 1.0089767164838228)	(67.0, 0.8169823374289814)	(68.0, 0.702809340114981)	(69.0, 0.5454678800997725)	(70.0, 0.4081406440329693)	(71.0, 0.33052516490225287)	(72.0, 0.26786949088569645)	(73.0, 0.22004860968429593)	(74.0, 0.18142961417821843)	(75.0, 0.15164727235664802)	(76.0, 0.12455882301753902)	(77.0, 0.1011864255468663)	(78.0, 0.08425093586413133)	(79.0, 0.0702323998248259)	(80.0, 0.056329071198328196)	(81.0, 0.045533891496089836)	(82.0, 0.0381385560824538)	(83.0, 0.03125552597257975)	(84.0, 0.024117568821599263)	(85.0, 0.017768905009429112)	(86.0, 0.012802730150951616)	(87.0, 0.00895921476196212)	(88.0, 0.005909895154881169)	(89.0, 0.00409108876544864)	(90.0, 0.003255222217205389)	(91.0, 0.002836063332309213)	(92.0, 0.0026179046144392737)	(93.0, 0.0030272586131390475)	(94.0, 0.003995491125033723)	(95.0, 0.005150016474660031)	(96.0, 0.008270421506664896)	(97.0, 0.013854304195515704)	(98.0, 0.020325529085140875)	(99.0, 0.06790864179627869)	(100.0, 0.358079346335691)
10_R2_001	(0.0, 0.00036294781506886735)	(1.0, 0.00024523501018166715)	(2.0, 0.00013406180556597806)	(3.0, 0.00012752220529446692)	(4.0, 0.00011607790481932245)	(5.0, 9.809400407266687e-05)	(6.0, 0.00010953830454781132)	(7.0, 0.0001634900067877781)	(8.0, 0.00022234640923137822)	(9.0, 0.0003139008130325339)	(10.0, 0.0004038203167658119)	(11.0, 0.0005836593242323679)	(12.0, 0.0009989239414733243)	(13.0, 0.0015956624662487142)	(14.0, 0.0025815072071790164)	(15.0, 0.004448563084695442)	(16.0, 0.007669316218414671)	(17.0, 0.012454668717092936)	(18.0, 0.020764865762115697)	(19.0, 0.035241905863173446)	(20.0, 0.05681441225882077)	(21.0, 0.08902521339614881)	(22.0, 0.1362803649580882)	(23.0, 0.20075918873512)	(24.0, 0.28577072246462887)	(25.0, 0.3951161088044306)	(26.0, 0.5369600386935068)	(27.0, 0.7104817922977831)	(28.0, 0.9060174753160335)	(29.0, 1.1166759839621536)	(30.0, 1.3423281611307805)	(31.0, 1.5778175320078283)	(32.0, 1.813063302774762)	(33.0, 2.0417367752688276)	(34.0, 2.254638366808076)	(35.0, 2.4542089831938485)	(36.0, 2.647704310927388)	(37.0, 2.819373722754758)	(38.0, 2.954472054963771)	(39.0, 3.0566385951055213)	(40.0, 3.117839444246458)	(41.0, 3.150722189311684)	(42.0, 3.1809956338685765)	(43.0, 3.1828757689466367)	(44.0, 3.144154795739019)	(45.0, 3.117517368933086)	(46.0, 3.0859654325231127)	(47.0, 3.029860566893751)	(48.0, 2.9791312526875715)	(49.0, 2.919315163904127)	(50.0, 2.848934350882056)	(51.0, 2.8510875142714514)	(52.0, 2.8909071403246824)	(53.0, 2.688496702521006)	(54.0, 2.4183588945054244)	(55.0, 2.324837705922612)	(56.0, 2.2641649295035995)	(57.0, 2.1925628461308246)	(58.0, 2.111448914163136)	(59.0, 2.11287127722219)	(60.0, 2.139085264910542)	(61.0, 2.0992280361557496)	(62.0, 1.9857169244429953)	(63.0, 1.8660569535749527)	(64.0, 1.6797306626390576)	(65.0, 1.3258254798456224)	(66.0, 1.0178348305584666)	(67.0, 0.8488957018444517)	(68.0, 0.7482937610676603)	(69.0, 0.5800151319810682)	(70.0, 0.4141953925965643)	(71.0, 0.33607823245329604)	(72.0, 0.27375584186579505)	(73.0, 0.2272772678360976)	(74.0, 0.19087948762493456)	(75.0, 0.16151831730591748)	(76.0, 0.13424654927364824)	(77.0, 0.11191054454630198)	(78.0, 0.09482093413677554)	(79.0, 0.07931063719281903)	(80.0, 0.06446901437662454)	(81.0, 0.05312280790555273)	(82.0, 0.044879641763312966)	(83.0, 0.03689152003166213)	(84.0, 0.028996587603880325)	(85.0, 0.02205316701560339)	(86.0, 0.016743011595136355)	(87.0, 0.01251842981974017)	(88.0, 0.009389231089822096)	(89.0, 0.007634983316989237)	(90.0, 0.006006622849382967)	(91.0, 0.00456791078965052)	(92.0, 0.0036965090534716626)	(93.0, 0.003483972044647551)	(94.0, 0.0036523667516389626)	(95.0, 0.003959727964399986)	(96.0, 0.004772273298135243)	(97.0, 0.006495457969678424)	(98.0, 0.00993201791235752)	(99.0, 0.01983297272342536)	(100.0, 0.2256587167688986)
11_R1	(0.0, 0.0010154179108933954)	(1.0, 0.0009075626405653406)	(2.0, 0.0007234194961028077)	(3.0, 0.00069711333260816)	(4.0, 0.0007839236721404971)	(5.0, 0.0008391666154792569)	(6.0, 0.0009364994204094528)	(7.0, 0.0010785527032805494)	(8.0, 0.001191669206307534)	(9.0, 0.0013284612564797014)	(10.0, 0.0017546211050929916)	(11.0, 0.002278113758636478)	(12.0, 0.002725318538045486)	(13.0, 0.0034355849524009704)	(14.0, 0.004490462108536337)	(15.0, 0.006095138081709838)	(16.0, 0.00870207888402941)	(17.0, 0.012771642376651387)	(18.0, 0.019300832156022907)	(19.0, 0.028744744850601377)	(20.0, 0.04280012800579157)	(21.0, 0.06397658961898284)	(22.0, 0.09473375597692475)	(23.0, 0.1355503992552199)	(24.0, 0.18747876599365415)	(25.0, 0.25317051747248803)	(26.0, 0.3352510088084873)	(27.0, 0.43800551403493015)	(28.0, 0.5580799973062488)	(29.0, 0.6905630978979929)	(30.0, 0.8357625979230494)	(31.0, 0.9886934793991831)	(32.0, 1.1428291831633715)	(33.0, 1.3041964512722384)	(34.0, 1.4715878308213797)	(35.0, 1.6372140668000301)	(36.0, 1.8112714281787152)	(37.0, 1.9769976275786452)	(38.0, 2.125248642569081)	(39.0, 2.2679280121313505)	(40.0, 2.3957365074700956)	(41.0, 2.494963356171906)	(42.0, 2.5884896592444266)	(43.0, 2.6715540010951258)	(44.0, 2.7119392232921085)	(45.0, 2.755741616127046)	(46.0, 2.798754824057144)	(47.0, 2.8184818160617806)	(48.0, 2.8472896957047693)	(49.0, 2.86389677671894)	(50.0, 2.8940225951530105)	(51.0, 3.0476374368800045)	(52.0, 3.230168013520316)	(53.0, 3.0495262194189205)	(54.0, 2.7938487245653927)	(55.0, 2.7805246527553535)	(56.0, 2.8017721410099803)	(57.0, 2.837185498306475)	(58.0, 2.8067308528287214)	(59.0, 2.873632687828309)	(60.0, 2.980185803063379)	(61.0, 2.938166968113378)	(62.0, 2.840863099963027)	(63.0, 2.7940696963387475)	(64.0, 2.6939563299271674)	(65.0, 2.24232159258566)	(66.0, 1.6592796767393405)	(67.0, 1.3256017765078332)	(68.0, 1.1470302774734666)	(69.0, 0.9070233642137002)	(70.0, 0.6981340117517524)	(71.0, 0.5740110099186074)	(72.0, 0.4673316250987632)	(73.0, 0.38514853972513474)	(74.0, 0.32392357480769207)	(75.0, 0.27700653221498817)	(76.0, 0.22740889156217967)	(77.0, 0.1879180789240148)	(78.0, 0.16060175875117275)	(79.0, 0.1359765591038332)	(80.0, 0.11143027794697756)	(81.0, 0.09085359686146424)	(82.0, 0.07611688407176269)	(83.0, 0.06441853316569293)	(84.0, 0.05102606533056785)	(85.0, 0.037667795507985824)	(86.0, 0.026479784173712228)	(87.0, 0.018164405893054132)	(88.0, 0.011585234403042781)	(89.0, 0.006921151615441771)	(90.0, 0.004127437052310201)	(91.0, 0.0023912302616634624)	(92.0, 0.0012390203005978996)	(93.0, 0.0005629518987854576)	(94.0, 0.0003419801254304182)	(95.0, 0.0002630616349464755)	(96.0, 0.0002867371820916583)	(97.0, 0.0006681765527640478)	(98.0, 0.002328095469276308)	(99.0, 0.002919984147905878)	(100.0, 0.001212714137103252)
11_R1_001	(0.0, 0.00022060856588744453)	(1.0, 0.00017005243620490517)	(2.0, 9.498424364598305e-05)	(3.0, 9.192023578643522e-05)	(4.0, 0.00010417626722462658)	(5.0, 8.119620827801778e-05)	(6.0, 7.353618862914817e-05)	(7.0, 9.498424364598305e-05)	(8.0, 0.0001440083693987485)	(9.0, 0.00016392442048580947)	(10.0, 0.0002389926130447316)	(11.0, 0.0003768729667243844)	(12.0, 0.0005224133400529068)	(13.0, 0.0008364741456565605)	(14.0, 0.001343567446411728)	(15.0, 0.002173913576349193)	(16.0, 0.003780985698682035)	(17.0, 0.00666268509058678)	(18.0, 0.011773450200312577)	(19.0, 0.019651014407210076)	(20.0, 0.030468494155343726)	(21.0, 0.04698502852223636)	(22.0, 0.07182034422780138)	(23.0, 0.10469868056467949)	(24.0, 0.14790119138430405)	(25.0, 0.20463282890776208)	(26.0, 0.27765886022829556)	(27.0, 0.37053813047476925)	(28.0, 0.4807137250883905)	(29.0, 0.6030273868376106)	(30.0, 0.7409123365290528)	(31.0, 0.8915833910183879)	(32.0, 1.0464659243106718)	(33.0, 1.2122440695515075)	(34.0, 1.3852042492151238)	(35.0, 1.5593747119832613)	(36.0, 1.7434112800591428)	(37.0, 1.920483358270272)	(38.0, 2.0828558587752206)	(39.0, 2.2411516968230405)	(40.0, 2.3810236556113993)	(41.0, 2.4924233213649103)	(42.0, 2.601123596194159)	(43.0, 2.699698857051532)	(44.0, 2.7529191415679484)	(45.0, 2.8056032247089435)	(46.0, 2.860232952840752)	(47.0, 2.88267681041194)	(48.0, 2.9097197437803093)	(49.0, 2.929350842136432)	(50.0, 2.947289076150155)	(51.0, 3.05608280321912)	(52.0, 3.202548506921226)	(53.0, 3.0531474836896733)	(54.0, 2.8094546825883953)	(55.0, 2.774423880730185)	(56.0, 2.772757060454591)	(57.0, 2.7255008672367844)	(58.0, 2.683462679403788)	(59.0, 2.8379545516939797)	(60.0, 3.0926027128970706)	(61.0, 3.2777162797355834)	(62.0, 3.202723155369221)	(63.0, 2.902707761793734)	(64.0, 2.606652598376713)	(65.0, 2.166425141140458)	(66.0, 1.696164278864915)	(67.0, 1.4194705811123771)	(68.0, 1.2492251124123204)	(69.0, 0.9749443208491764)	(70.0, 0.7114503689555705)	(71.0, 0.5790408013091403)	(72.0, 0.47124594080238763)	(73.0, 0.3912217155306469)	(74.0, 0.3325260489692187)	(75.0, 0.28412698081980103)	(76.0, 0.23350497496828138)	(77.0, 0.19399765762727153)	(78.0, 0.16689191209778156)	(79.0, 0.14050620841528533)	(80.0, 0.1145908299392297)	(81.0, 0.09378468456897007)	(82.0, 0.07824250470141367)	(83.0, 0.06472257002115882)	(84.0, 0.05060208980043259)	(85.0, 0.03778534492394397)	(86.0, 0.026981653211178284)	(87.0, 0.01835187507476179)	(88.0, 0.011811750298556925)	(89.0, 0.00754205534627701)	(90.0, 0.004522475600692613)	(91.0, 0.0024282262286916636)	(92.0, 0.0010524866997546833)	(93.0, 0.0004075130453198628)	(94.0, 0.00019303249515151397)	(95.0, 9.651624757575698e-05)	(96.0, 0.0001440083693987485)	(97.0, 0.0004871772496681067)	(98.0, 0.0018353407078691565)	(99.0, 0.002265833812135628)	(100.0, 0.0008824342635497781)
11_R2	(0.0, 0.0021105791669914307)	(1.0, 0.0016239293340009253)	(2.0, 0.001071158599788884)	(3.0, 0.0010764482718866068)	(4.0, 0.0011505036812547273)	(5.0, 0.0011425691731081428)	(6.0, 0.0012774558116000765)	(7.0, 0.0015710326130236962)	(8.0, 0.0018884129388870696)	(9.0, 0.0023010073625094546)	(10.0, 0.0027797226873533753)	(11.0, 0.003258438012197296)	(12.0, 0.003938160876754687)	(13.0, 0.004877077674100499)	(14.0, 0.006199495698531219)	(15.0, 0.007826069868581007)	(16.0, 0.010230225836996057)	(17.0, 0.014364104581366489)	(18.0, 0.02140730297948451)	(19.0, 0.0321083096331779)	(20.0, 0.04635339659234563)	(21.0, 0.06671069966043214)	(22.0, 0.09695704471521159)	(23.0, 0.13773777175260615)	(24.0, 0.18819595389278476)	(25.0, 0.25266118774773355)	(26.0, 0.3343813319854544)	(27.0, 0.43601709167110186)	(28.0, 0.5567379882853335)	(29.0, 0.6868692115614141)	(30.0, 0.8323219700685492)	(31.0, 0.9895416041570687)	(32.0, 1.1445025482598605)	(33.0, 1.3088658845163548)	(34.0, 1.4786088172962333)	(35.0, 1.6440776950211518)	(36.0, 1.8162750356543738)	(37.0, 1.9884697314515465)	(38.0, 2.1435576276846837)	(39.0, 2.2812610165686547)	(40.0, 2.398868941153377)	(41.0, 2.5022688064836145)	(42.0, 2.6094507873637247)	(43.0, 2.693099017081065)	(44.0, 2.732351028882218)	(45.0, 2.7771783550743705)	(46.0, 2.8143806189376557)	(47.0, 2.83581172544158)	(48.0, 2.8622733101104387)	(49.0, 2.874251772575732)	(50.0, 2.9002055487232092)	(51.0, 3.040667501606143)	(52.0, 3.2192653454776092)	(53.0, 3.0274618352141776)	(54.0, 2.7448108515084044)	(55.0, 2.695069419937467)	(56.0, 2.6535243352819515)	(57.0, 2.608432525484913)	(58.0, 2.582944240482035)	(59.0, 2.7476804986214187)	(60.0, 2.9359346389072787)	(61.0, 2.9312400549205497)	(62.0, 2.8577903130076185)	(63.0, 2.827834899918214)	(64.0, 2.7152759673507685)	(65.0, 2.242532682305177)	(66.0, 1.6625836128550353)	(67.0, 1.3350682752524252)	(68.0, 1.1537541847587778)	(69.0, 0.9101013085934664)	(70.0, 0.6979590091142901)	(71.0, 0.5743869792393859)	(72.0, 0.4691727563796289)	(73.0, 0.38795777582724056)	(74.0, 0.32356659738165994)	(75.0, 0.2762240321070401)	(76.0, 0.22837101347499006)	(77.0, 0.18832555085917896)	(78.0, 0.1616629586506068)	(79.0, 0.13459835136260764)	(80.0, 0.10870011677215638)	(81.0, 0.08919974058390098)	(82.0, 0.07538840673674653)	(83.0, 0.06334117853418267)	(84.0, 0.04894004624813212)	(85.0, 0.03618929165657111)	(86.0, 0.026718133765598284)	(87.0, 0.018870905208626387)	(88.0, 0.012367253364476102)	(89.0, 0.008468765028454336)	(90.0, 0.0060910574205279)	(91.0, 0.004572921528481433)	(92.0, 0.0037583120254321084)	(93.0, 0.004099495875735234)	(94.0, 0.005400755211775064)	(95.0, 0.007593324296281199)	(96.0, 0.012515364183212342)	(97.0, 0.024298108780890067)	(98.0, 0.036855790340884195)	(99.0, 0.0889035189464285)	(100.0, 0.4310844724399752)
11_R2_001	(0.0, 0.0005465172535573706)	(1.0, 0.00037611440202684214)	(2.0, 0.0001872896206011214)	(3.0, 0.00015812156493373364)	(4.0, 0.00014276995668774007)	(5.0, 0.0001274183484417465)	(6.0, 0.00012895350926634587)	(7.0, 0.00012895350926634587)	(8.0, 0.0001489105999861375)	(9.0, 0.00018575445977652203)	(10.0, 0.00022720380204070462)	(11.0, 0.0003730440803776434)	(12.0, 0.0005634040226279635)	(13.0, 0.0008320571669328508)	(14.0, 0.0013908557070870162)	(15.0, 0.0022290535173182646)	(16.0, 0.0036736398532662582)	(17.0, 0.006246569395294778)	(18.0, 0.011134521460819127)	(19.0, 0.01919718611161494)	(20.0, 0.029987831547723814)	(21.0, 0.04610855536684165)	(22.0, 0.0702612406202633)	(23.0, 0.10261321983787014)	(24.0, 0.14472114609580586)	(25.0, 0.19996697869066288)	(26.0, 0.27268601179110974)	(27.0, 0.3654296826876306)	(28.0, 0.4747101059867358)	(29.0, 0.5952693558641723)	(30.0, 0.7330438992286662)	(31.0, 0.8836846254641271)	(32.0, 1.0388387245239101)	(33.0, 1.2063324462918228)	(34.0, 1.3795968375994045)	(35.0, 1.552574153832786)	(36.0, 1.7340823587684664)	(37.0, 1.9154109498876686)	(38.0, 2.081070154470185)	(39.0, 2.2354397863485977)	(40.0, 2.3698630736329913)	(41.0, 2.4829583715812253)	(42.0, 2.5993880388404897)	(43.0, 2.6985701742353805)	(44.0, 2.7551638780342356)	(45.0, 2.80995837334666)	(46.0, 2.859872592397684)	(47.0, 2.887480924667279)	(48.0, 2.917095712134625)	(49.0, 2.9342388530629258)	(50.0, 2.953047643485917)	(51.0, 3.056638760769057)	(52.0, 3.202667863887422)	(53.0, 3.0630142836736183)	(54.0, 2.8221690425455237)	(55.0, 2.7682848976020864)	(56.0, 2.752921008069496)	(57.0, 2.7277720034409096)	(58.0, 2.701529964305208)	(59.0, 2.8444718590053033)	(60.0, 3.095780756313867)	(61.0, 3.2858843267064795)	(62.0, 3.2164766355046925)	(63.0, 2.9101706016548574)	(64.0, 2.580700526122642)	(65.0, 2.1158676448813787)	(66.0, 1.6457138962220537)	(67.0, 1.3718826544557927)	(68.0, 1.2095071588770945)	(69.0, 0.9466001215386824)	(70.0, 0.6939448881869451)	(71.0, 0.5702615860314488)	(72.0, 0.4669222351235432)	(73.0, 0.390675402448167)	(74.0, 0.3316039490784084)	(75.0, 0.28404313157149574)	(76.0, 0.2358759255388664)	(77.0, 0.196832180286831)	(78.0, 0.1700804677573626)	(79.0, 0.1419931653104928)	(80.0, 0.11585091162839038)	(81.0, 0.0955177065065719)	(82.0, 0.07996652735338045)	(83.0, 0.0667134839546142)	(84.0, 0.05204809259721655)	(85.0, 0.03927248421490072)	(86.0, 0.029315431106549297)	(87.0, 0.020919636556815422)	(88.0, 0.014252433095580417)	(89.0, 0.010336237832027462)	(90.0, 0.007560667061151827)	(91.0, 0.005346965152079556)	(92.0, 0.0039561094449925395)	(93.0, 0.0034786744285421395)	(94.0, 0.003440295407927156)	(95.0, 0.003590741168737893)	(96.0, 0.004214016463525231)	(97.0, 0.006234288108697983)	(98.0, 0.011139126943292924)	(99.0, 0.025026191762618694)	(100.0, 0.22406900363687277)
