gene,log2FC,pvalue,stat,padj
ENSG00000226286.1,-1.370970645480241,0.3734021674031082,-1.0011624966784485,
ENSG00000279839.1,-0.8524487913090973,0.4687933684622536,-0.7994856613485481,
ENSG00000272235.1,-1.874627997864764,0.3591920153526957,-1.0348655152131105,
ENSG00000287828.1,-0.5378887336848766,0.6215803687350103,-0.5340914860752917,
ENSG00000286518.1,-0.28276200892924824,0.8047024934131406,-0.26416822463421336,
ENSG00000130762.15,0.5024190886639843,0.6062573082178745,0.5585496883765324,
ENSG00000162591.17,0.9384784723120934,0.4714013818773676,0.7944592085312153,
ENSG00000158109.15,0.5140961232673866,0.08221906738278044,2.307929974819345,
ENSG00000116213.16,0.11274517672984301,0.5664470636097034,0.6240054958018514,
ENSG00000078900.15,0.5191445973843762,0.2742608455703272,1.2658880490685178,
ENSG00000227372.12,0.3197156777683535,0.2120285726389013,1.4837666763204538,
ENSG00000162592.10,1.0421517270166953,0.30030507594195516,1.188699890581762,
ENSG00000235169.11,-0.13084818092800404,0.6932967349781726,-0.4241148862326002,
ENSG00000130764.10,0.3585346748223783,0.2953039383623285,1.203017478142654,
ENSG00000266075.2,0.6163558264434883,0.2691784903185527,1.2817624945207895,
ENSG00000272153.1,0.43495625022628276,0.4980060826708414,0.7443686196284517,
ENSG00000116198.14,0.44442578244923236,0.014494278603451267,4.12996811844948,
ENSG00000169598.17,0.29192695801865076,0.3431265780094037,1.0744205432485914,
ENSG00000198912.12,0.40016332428302254,0.32432559341854195,1.1228847076657222,
ENSG00000236423.8,0.945520938172518,0.10562803376879093,2.083298559637555,
ENSG00000196581.11,0.7944021117803133,0.511605367827453,0.7195411960808554,
ENSG00000287586.1,2.11469699272318,0.17909336633652,1.6268693330767927,
ENSG00000289893.1,inf,0.11611785998083228,1.9999899198206366,
ENSG00000131697.18,0.6131595574513762,0.14334006904708504,1.8172155387357287,
ENSG00000069424.16,0.9165416412597183,0.19632409506005816,1.5489217353960196,
ENSG00000116254.18,1.3987566608679665,0.13326603334992446,1.8800985950796156,
ENSG00000116251.11,-0.13886115648690803,0.45252749290182703,-0.8313402273678343,
ENSG00000226944.1,0.705325647480032,0.3578064177342374,1.0382143270590845,
ENSG00000158286.13,0.8301513556728226,0.2829083660461056,1.239514821869692,
ENSG00000116237.16,0.21149029983887122,0.542450757882998,0.6649655549990285,
ENSG00000225077.3,0.534963626522887,0.38515461862232264,0.974123491323944,
ENSG00000173673.9,1.8569651333557768,0.28909081696144867,1.2211261699494012,
ENSG00000158292.7,0.9415567915376255,0.09672682967941779,2.161495960199619,
ENSG00000097021.21,0.3577489250278171,0.4332398240589754,0.8703183148534973,
ENSG00000271746.1,0.7885973257727623,0.3412376740661906,1.079179558521485,
ENSG00000069812.11,2.6042731293553842,0.1981413838565594,1.5411150350498035,
ENSG00000187017.18,3.7603231418452503,0.0918939109128482,2.207379307742889,
ENSG00000231868.1,inf,0.08574228549363266,2.2698453809326677,
ENSG00000215788.11,0.5567262109645736,0.20791440455665994,1.5003483615554654,
ENSG00000171680.23,0.1646087265664854,0.5734141186806085,0.6123359624036319,
ENSG00000162408.11,0.2925243123484789,0.30945160152083706,1.1630821677675294,
ENSG00000253022.1,2.3825498772572473,0.20232302237484473,1.5234263562959132,
ENSG00000229519.2,0.020224152948402817,0.9525290149092291,0.06334755109390806,
ENSG00000173662.21,1.219132235253264,0.20323555528968426,1.519615918061043,
ENSG00000204859.13,0.4157940838472804,0.187346645160151,1.5886096878968146,
ENSG00000162413.17,0.3958082596808453,0.3487102676695202,1.0604889179135841,
ENSG00000116273.6,0.3217155742403748,0.38691599750660965,0.9701326503008721,
ENSG00000041988.16,0.5302268602678248,0.08018383245109105,2.330776796124268,
ENSG00000007923.17,0.13076916653236087,0.6044597102785855,0.5614442328427808,
ENSG00000237436.1,1.2901186887119636,0.026760061381279756,3.4208185151929045,
ENSG00000171735.20,0.36669890680914785,0.40789351562086673,0.9237568541301863,
ENSG00000227950.1,-0.7425325872159544,0.11272537741028045,-2.0259954337976334,
ENSG00000237402.1,1.0885097376992903,0.2826657672087893,1.2402441497604255,
ENSG00000270171.1,0.34101369998414727,0.730282698652575,0.36979329707809977,
ENSG00000270035.1,1.2279111485488254,0.05940089428755487,2.610305835641363,
ENSG00000049245.13,0.15456796261409983,0.46954883364300987,0.7980274083344,
ENSG00000269925.1,-0.4032211241375845,0.5614843227399698,-0.6323772274104461,
ENSG00000049246.15,0.8816966737426891,0.06927679159040386,2.465552978890181,
ENSG00000049249.10,1.7757586360574313,0.14050716924781126,1.8344066124233602,
ENSG00000116288.13,0.1386475912854663,0.48629843100064063,0.7661532298994072,
ENSG00000284747.1,0.0014441820117673276,0.9979311378506157,0.002758487238758572,
ENSG00000116285.13,-0.9875276311503135,0.041706655803336476,-2.9563178847540708,
ENSG00000238290.1,-0.6742811108363606,0.4461968056970849,-0.8439838525399059,
ENSG00000162426.16,0.7070115760365177,0.20817432065887617,1.4992909891132917,
ENSG00000142599.20,0.04687755778914437,0.7805703323993904,0.2979583822738961,
ENSG00000232912.6,-0.12448655566693782,0.8028098067208816,-0.2668044496967706,
ENSG00000221083.1,0.22339247015727653,0.7991170714364265,0.2719544539615513,
ENSG00000270282.1,-2.3934428450681624,0.004642633623795988,-5.713173478442576,
ENSG00000234619.1,0.6533133907576427,0.08446764057303421,2.283417261066874,
ENSG00000224315.2,0.2673560008566704,0.47857979622854957,0.7807347550786816,
ENSG00000222511.2,-0.6181141311197472,0.39794150942977075,-0.9454991883584609,
ENSG00000226545.1,-0.0306858579286601,0.9508298301203584,-0.06561902381783537,
ENSG00000228423.2,0.3285001069866415,0.6595892976247607,0.47495572640680717,
ENSG00000074800.16,0.34762695620643275,0.27608415743403736,1.2602617999967434,
ENSG00000230679.1,0.6212789872334721,0.07297478569731297,2.417313683013998,
ENSG00000238249.2,1.1577383827847068,0.1572966728452056,1.7375019555816906,
ENSG00000180758.12,2.6080268060405483,0.25035163578037173,1.3432075801495882,
ENSG00000228526.8,inf,0.15979814995650096,1.7240113828840324,
ENSG00000234546.5,inf,0.12407069671234981,1.9421487837666045,
ENSG00000049239.13,-0.04441874755580315,0.8502168039465122,-0.2013947840281576,
ENSG00000171621.14,0.014102568725495784,0.9332886587068497,0.08909549047553651,
ENSG00000284652.1,1.5464526934276772,0.32109810736884237,1.1314607237037029,
ENSG00000284693.2,0.9445120706918408,0.1893202348044183,1.5797191985006473,
ENSG00000171612.7,0.6061533738988623,0.32022430168797245,1.1337961904331533,
ENSG00000231181.1,0.3736689320631283,0.6142082202286039,0.5458112579330184,
ENSG00000188807.13,0.3752519344952091,0.41147996191356884,0.916030809371821,
ENSG00000171608.18,-0.17492891109797276,0.7309069272924799,-0.368888206401903,
ENSG00000231789.4,0.09363983810819232,0.6987562889555969,0.41600592292946387,
ENSG00000171603.18,0.34999761035968313,0.042491778067373046,2.9375723135296488,
ENSG00000271264.1,0.80319402782978,0.48096075724637516,0.776217684721884,
ENSG00000280113.2,1.387498071135934,0.41754611556024984,0.9030899747927463,
ENSG00000178585.15,0.7635669747349934,0.1352607586823498,1.8672498154656523,
ENSG00000285701.1,0.6361921300808642,0.3608346398088399,1.030910268172308,
ENSG00000162441.12,0.3539705780553669,0.19205373032748355,1.567562137517381,
ENSG00000228150.1,0.1267074884810535,0.8019446585608303,0.2680102271409813,
ENSG00000173614.14,0.48752748780017263,0.19906513019536937,1.5371748768021474,
ENSG00000202415.1,0.2171675201586328,0.5889829064720773,0.5865961075707307,
ENSG00000283611.2,0.7961318562675019,0.1430157191271401,1.8191652680780528,
ENSG00000130939.20,0.44570729979464707,0.1670112453994777,1.6863243642121661,
ENSG00000233623.2,1.790884836963369,0.014010308201054233,4.171842492173288,
ENSG00000201746.1,0.5951634567222622,0.2856582437182304,1.2312891544491567,
ENSG00000054523.20,0.2791832024798125,0.12388151724840109,1.9434772392238202,
ENSG00000199562.1,-0.332382238237666,0.5831481849810071,-0.5961894362073876,
ENSG00000284735.1,0.03497091657014525,0.9054025845799555,0.12655034951217436,
ENSG00000284642.1,0.5439456299855582,0.15018602934614775,1.7771288433542822,
ENSG00000142657.21,0.19430501925323537,0.40373026581319355,0.9327973215579338,
ENSG00000271989.1,1.578847751841955,0.32779710298268716,1.1137470520213706,
ENSG00000251503.8,0.4517400742936635,0.3119461410870568,1.1562177333746675,
ENSG00000175279.22,0.5208396969349794,0.486427523150889,0.7659108680208937,
ENSG00000241563.4,-0.4645068771497667,0.27556208812436717,-1.2618691185802735,
ENSG00000160049.12,0.11777577266369492,0.33131337427542656,1.1045811486095176,
ENSG00000142655.13,0.2502714570778808,0.38418953588974647,0.976316788611124,
ENSG00000287727.1,0.41207644042745734,0.2972722578065163,1.19735547038657,
ENSG00000243267.3,-0.41349487418473957,0.49192889836330517,-0.7556275731046072,
ENSG00000130940.15,0.3497565847772179,0.5138004781355434,0.7155796581500565,
ENSG00000272078.1,0.600913769553409,0.3119326983934979,1.156254588175641,
ENSG00000120948.19,0.04974945404739164,0.7358791078101545,0.36169181501081976,
ENSG00000009724.18,0.1520465584809096,0.6179263400263388,0.5398896286594512,
ENSG00000116649.10,0.2598811951530165,0.5125689704510874,0.7178006366028566,
ENSG00000171824.14,0.15747448763715138,0.5647812449014277,0.6268100154887504,
ENSG00000226849.1,0.24076634657196974,0.22699780932036173,1.4260602338468045,
ENSG00000230337.3,1.1092729612489176,0.017357425116179794,3.912481722715169,
ENSG00000198793.14,0.25670385221931535,0.3855628525507622,0.9731971410403485,
ENSG00000225602.5,0.7401347213233114,0.39057039868550003,0.9619021903036459,
ENSG00000253086.1,-0.08687821194778376,0.930699964753916,-0.09256490963363335,
ENSG00000171819.5,0.19351959348424325,0.4435478404883372,0.8493170485092629,
ENSG00000238173.1,1.2510232175461296,0.09457137462786415,2.1816365260467743,
ENSG00000120942.14,0.4256853191129988,0.04392336917769152,2.9044099699997585,
ENSG00000238199.1,0.9220651699663694,0.3600268455316097,1.0328533494935248,
ENSG00000284646.1,0.46563953571085415,0.6727822256715636,0.45489130581035847,
ENSG00000204624.8,0.7403874044571296,0.4159109867199644,0.9065626792431426,
ENSG00000116661.11,0.2264994847030547,0.5545042541129287,0.6442380460178816,
ENSG00000132879.14,0.5996356122549287,0.026865178991008088,3.4165493671969602,
ENSG00000116670.16,0.9051141973436287,0.02220122408023872,3.627896329700351,
ENSG00000116663.11,0.8253017869997388,0.03899739426764624,3.0243195685556246,
ENSG00000162490.7,2.6032475511940265,0.009879960818720631,4.620152922794315,
ENSG00000177674.16,0.6013031690546573,0.013337801274720626,4.233018222273817,
ENSG00000177000.13,0.619067972337684,0.03955439833569998,3.0098963068928386,
ENSG00000011021.23,0.25175235135113466,0.2241631410315682,1.4366886274684105,
ENSG00000276470.1,-0.008382678374794452,0.9836793985019083,-0.021762949125834836,
ENSG00000278852.1,0.015544127398243804,0.9756916286154499,0.03241825775417491,
ENSG00000175206.11,-0.05572259400719344,0.8838689609288334,-0.15562160458090427,
ENSG00000285646.2,1.3670011535251667,0.2108143174286317,1.4886264263694253,
ENSG00000201801.1,2.0982357569312553,0.23205195289524963,1.407434868572693,
ENSG00000116685.16,0.2175904873084946,0.1916032193038592,1.5695534442535535,
ENSG00000083444.17,-0.07197295429053784,0.7221890753404346,-0.381562097269465,
ENSG00000287384.1,1.8331988606713288,0.1980362315819162,1.5415647444747917,
ENSG00000116688.18,0.35429458876344705,0.2583158623585623,1.3166844233330541,
ENSG00000116691.11,0.45582870451449053,0.22023364613630966,1.4516469543035422,
ENSG00000202461.1,1.051733173941116,0.11729817773309009,1.9911366864680287,
ENSG00000120949.15,2.59329318348517,0.1334421712015149,1.878955698598046,
ENSG00000028137.19,1.3511745594418596,0.0015598360434627481,7.661660747548567,
ENSG00000048707.15,0.17068262982444843,0.2698132668189979,1.2797641260721093,
ENSG00000239149.1,0.27490995615134906,0.5939436622923351,0.5784883585769817,
ENSG00000162496.9,0.9931196367120457,0.45121576748630543,0.8339483419517104,
ENSG00000288927.2,0.7774582969554551,0.6374347284017985,0.5091714809938482,
ENSG00000272482.2,2.367500534749996,0.4018292491447589,0.9369515103009515,
ENSG00000179172.10,-0.2819247093621642,0.4528895502786043,-0.8306214063794468,
ENSG00000275774.3,-0.0735609744260543,0.8469255545059672,-0.20589775202668667,
ENSG00000179412.11,-0.11639634420110367,0.8181844075653418,-0.24545366774573557,
ENSG00000162493.17,0.6118442765465744,0.037890725770260494,3.053705690444642,
ENSG00000116731.23,0.41326949442176164,0.24660812501366447,1.3559610779324014,
ENSG00000289380.1,-0.14445638664269222,0.7744616400204178,-0.30657643445054583,
ENSG00000189337.17,0.5473251533890773,0.10816230616669821,2.0623630522843577,
ENSG00000234593.3,2.0969857459344112,0.39087784642274304,0.9612127671451368,
ENSG00000235829.1,0.6296816498891356,0.02006936188057726,3.7429610117070418,
ENSG00000287756.1,0.530332074767016,0.24233096534760581,1.3707676594625304,
ENSG00000175147.13,1.2057084300195644,0.039296529684125205,3.016543887277161,
ENSG00000171729.14,0.7332303973084235,0.20052980370117843,1.530965624007314,
ENSG00000204464.7,2.373693532414355,0.004009185191992409,5.947644426357897,
ENSG00000215720.4,0.6516761032667655,0.23543711919791807,1.3951844877455244,
ENSG00000142621.21,2.181908103855619,0.021897112929875857,3.64348423113073,
ENSG00000233485.1,2.3699444032299932,0.009173307806292915,4.71974570986942,
ENSG00000236045.1,3.750541716457488,0.07388339837490943,2.4058854420023064,
ENSG00000228140.2,2.3705768171164467,0.09213951752863633,2.2049832388670314,
ENSG00000142634.13,0.48571049183239123,0.07684609066118413,2.3696994563492733,
ENSG00000162438.12,1.716700041413506,0.1884815472868701,1.5834855152807628,
ENSG00000215704.10,0.9873690724038282,0.14378994362610872,1.8145190628731127,
ENSG00000132906.18,0.399327038647271,0.21977720492980643,1.4534018279039127,
ENSG00000116138.13,0.34294602377881556,0.06819823227235504,2.4801763578281992,
ENSG00000116771.6,0.18484792516206,0.7013619867716838,0.4121472932574644,
ENSG00000237301.1,1.377847344103587,0.08440921526857631,2.2840448545903818,
ENSG00000235084.3,-0.018893329935546436,0.9833587042229489,-0.02219067058768948,
ENSG00000197312.12,0.20668594803871176,0.5124680329026775,0.7179828475731983,
ENSG00000116786.13,0.3143652727778779,0.07622965596061311,2.3770968762711067,
ENSG00000237938.5,0.4240250383068817,0.3882724001515787,0.9670700064511756,
ENSG00000162461.8,0.1497481142835408,0.724322338697904,0.37845403894224994,
ENSG00000162458.13,-0.8084365565547461,0.07599357176826407,-2.3799479107541983,
ENSG00000224321.1,-0.0881527923649122,0.8840567967657512,-0.15536735496006493,
ENSG00000233954.7,-0.05703690347026448,0.8382864901199258,-0.2177423186188068,
ENSG00000178715.8,-0.2705664430313313,0.2594368420881819,-1.3130153940985232,
ENSG00000179743.4,0.6281038900010976,0.24848588043448788,1.3495403214778157,
ENSG00000065526.13,0.00448867508498773,0.9734073125621003,0.035466207523579214,
ENSG00000270620.1,0.7385341930920916,0.4682787737639894,0.8004800189391669,
ENSG00000116809.12,0.39212829482274436,0.014333638036614003,4.143677907005516,
ENSG00000234607.2,0.8698487702311224,0.25253450386335297,1.3358569182543325,
ENSG00000173641.18,0.6995390505982447,0.7028411115720049,0.40996021499859986,
ENSG00000184908.20,1.2683119987720803,0.3471289705602917,1.0644139403302189,
ENSG00000185519.9,0.49980189087108173,0.38251419717416296,0.980135549573547,
ENSG00000142627.13,0.5446044934375618,0.1119616497060099,2.0319683173474683,
ENSG00000227959.2,0.7306067104688749,0.03320773496682297,3.190267658809081,
ENSG00000142632.17,0.581615185062399,0.40989377403619476,0.9194408448811745,
ENSG00000237276.10,1.0246725319633345,0.2525683928058948,1.335743290239,
ENSG00000288398.1,0.4291843050969551,0.07936982807720404,2.3400982313639416,
ENSG00000132881.12,0.3235901245295533,0.07934456248773934,2.340389280088791,
ENSG00000233929.1,0.17383756208935092,0.850033225221234,0.2016458157247162,
ENSG00000037637.11,0.4257365115311012,0.23952596439069684,1.3806185318497108,
ENSG00000055070.17,0.33001986168752306,0.15902274940332153,1.7281691265247,
ENSG00000226457.1,0.3306636740486957,0.5854941782714809,0.5923246755283147,
ENSG00000187144.11,0.4438742166948621,0.353045808801376,1.049808397589329,
ENSG00000157191.20,-0.024349828464847567,0.8798048349381091,-0.16112579519109252,
ENSG00000226029.1,0.6888559109825809,0.023633956496360815,3.557736083758816,
ENSG00000290842.1,0.16550475701708456,0.4151519420427818,0.9081786057736231,
ENSG00000080947.16,0.5791621717593016,0.36432865917400586,1.0225496373163618,
ENSG00000206652.1,1.1665968624293361,0.12635587082188898,1.926273629078488,
ENSG00000233421.5,-0.8204302011265474,0.07048756696686855,-2.4494427045115343,
ENSG00000219481.11,0.5744806852103284,0.1733461773624776,1.6546101689338446,
ENSG00000271732.1,-0.09561546774632244,0.746280058530821,-0.3467106278568035,
ENSG00000291072.1,0.2590718971063366,0.46522795369473796,0.8063927602326035,
ENSG00000215908.12,0.049920021696602666,0.8501809985426103,0.20144374430307502,
ENSG00000186301.8,1.0630328239608458,0.2791719961310507,1.2508141890068762,
ENSG00000207513.1,1.0000139119764058,0.11865769558054225,1.9810592777053282,
ENSG00000236698.1,-0.15605981470880992,0.7564781467199453,-0.33211278323948507,
ENSG00000268869.7,3.0607727277714685,0.1150541305935844,2.0080534699792754,
ENSG00000058453.17,0.2774633223241172,0.4599098391719612,0.816772836676759,
ENSG00000207389.1,1.5999721193132044,0.021040938702578196,3.6887955300860686,
ENSG00000290851.1,0.7629931750874196,0.7029957865810175,0.4097316438923831,
ENSG00000228549.5,0.35759413105729343,0.3646285434151443,1.0218353565408955,
ENSG00000207005.1,0.8034753714532291,0.292972389707318,1.2097704724158838,
ENSG00000272426.1,0.7054883150776836,0.4301766829872557,0.8766373212937132,
ENSG00000290122.1,0.610928558060442,0.19902522487754673,1.5373447023200897,
ENSG00000117122.14,0.9916169560318036,0.36360931356955006,1.0242651250087105,
ENSG00000286898.1,2.5608605901450767,0.17398957096804654,1.6514572742708435,
ENSG00000159363.19,0.5342877346522632,0.01991097443589125,3.7520881813866755,
ENSG00000117118.10,0.18839459640969586,0.23823527110171014,1.385189679938571,
ENSG00000117115.13,0.05692274253420821,0.9609808771922725,0.052054862338346324,
ENSG00000204362.6,-1.0135097175372365,0.35517838855922257,-1.044597621098232,
ENSG00000179051.14,0.1867142999328691,0.6575738242739199,0.4780407575710506,
ENSG00000290096.1,0.4651617694616841,0.33952106298689744,1.0835251072336247,
ENSG00000074964.17,0.34554971721518424,0.40229135945747535,0.9359401616532349,
ENSG00000117148.8,3.2775041547376884,0.23333369563315257,1.4027756772489337,
ENSG00000117154.12,2.595888732864006,0.1791932360134038,1.6263955142630027,
ENSG00000009709.12,0.4118564422714921,0.751225019223819,0.3396212876233726,
ENSG00000159423.17,-0.02513467853142709,0.9021664874574339,-0.13090997783215597,
ENSG00000169991.11,-1.483287112390642,0.061403716637091314,-2.578822513034305,
